,Year,Country,Fatal,Decade
3220,1975,AUSTRALIA,N,1970.0
3221,1975,USA,N,1970.0
3222,1975,USA,N,1970.0
3223,1975,USA,N,1970.0
3224,1975,USA,N,1970.0
3225,1975,USA,N,1970.0
3226,1975,USA,N,1970.0
3227,1975,USA,N,1970.0
3228,1975,USA,N,1970.0
3231,1975,SOUTH AFRICA,N,1970.0
3233,1975,AUSTRALIA,N,1970.0
3234,1975,USA,N,1970.0
3235,1975,AUSTRALIA,N,1970.0
3236,1975,SOUTH AFRICA,N,1970.0
3237,1975,BANGLADESH,Y,1970.0
3238,1975,SOUTH AFRICA,N,1970.0
3239,1975,SOUTH AFRICA,N,1970.0
3240,1975,AUSTRALIA,Y,1970.0
3241,1975,AUSTRALIA,N,1970.0
3242,1975,AUSTRALIA,N,1970.0
3243,1975,SOUTH AFRICA,N,1970.0
3244,1975,AUSTRALIA,Y,1970.0
3245,1975,BERMUDA,N,1970.0
3246,1975,REUNION,Y,1970.0
3247,1974,AUSTRALIA,N,1970.0
3248,1974,USA,N,1970.0
3249,1974,USA,N,1970.0
3250,1974,USA,N,1970.0
3251,1974,ISRAEL,N,1970.0
3252,1974,USA,N,1970.0
3253,1974,USA,N,1970.0
3254,1974,AUSTRALIA,N,1970.0
3255,1974,USA,N,1970.0
3256,1974,HONG KONG,N,1970.0
3257,1974,HONG KONG,Y,1970.0
3258,1974,HONG KONG,N,1970.0
3259,1974,HONG KONG,N,1970.0
3260,1974,CROATIA,Y,1970.0
3261,1974,USA,N,1970.0
3262,1974,USA,N,1970.0
3263,1974,USA,Y,1970.0
3264,1974,USA,Y,1970.0
3265,1974,USA,N,1970.0
3266,1974,USA,N,1970.0
3267,1974,BRAZIL,Y,1970.0
3268,1974,SOUTH AFRICA,N,1970.0
3269,1974,SOUTH AFRICA,N,1970.0
3270,1974,USA,N,1970.0
3271,1974,SOUTH AFRICA,N,1970.0
3272,1974,SOUTH AFRICA,N,1970.0
3273,1974,SOUTH AFRICA,N,1970.0
3274,1974,SOUTH AFRICA,N,1970.0
3275,1974,SOUTH AFRICA,N,1970.0
3276,1974,SOUTH AFRICA,N,1970.0
3277,1974,SOUTH AFRICA,N,1970.0
3278,1974,SOUTH AFRICA,N,1970.0
3279,1974,AUSTRALIA,Y,1970.0
3280,1974,SOUTH AFRICA,N,1970.0
3281,1974,MOZAMBIQUE,Y,1970.0
3282,1974,MOZAMBIQUE,Y,1970.0
3283,1974,AUSTRALIA,N,1970.0
3284,1974,CROATIA,Y,1970.0
3285,1973,MOZAMBIQUE,N,1970.0
3286,1973,MOZAMBIQUE,Y,1970.0
3287,1973,PHILIPPINES,Y,1970.0
3288,1973,USA,N,1970.0
3289,1973,MEXICO,Y,1970.0
3290,1973,AUSTRALIA,N,1970.0
3291,1973,USA,N,1970.0
3292,1973,AUSTRALIA,N,1970.0
3293,1973,SOUTH AFRICA,Y,1970.0
3294,1973,BAHAMAS,N,1970.0
3295,1973,HONG KONG,Y,1970.0
3296,1973,MEXICO,Y,1970.0
3297,1973,EGYPT,N,1970.0
3298,1973,AUSTRALIA,UNKNOWN,1970.0
3299,1973,AUSTRALIA,N,1970.0
3300,1973,USA,N,1970.0
3301,1973,HONG KONG,N,1970.0
3302,1973,MEXICO,Y,1970.0
3303,1973,AUSTRALIA,N,1970.0
3304,1973,MOZAMBIQUE,Y,1970.0
3305,1973,SOUTH AFRICA,N,1970.0
3306,1973,MEXICO,Y,1970.0
3307,1973,SOUTH AFRICA,N,1970.0
3308,1973,USA,N,1970.0
3309,1973,PALAU,N,1970.0
3310,1973,PALAU,N,1970.0
3311,1973,SOUTH AFRICA,N,1970.0
3312,1972,SOUTH AFRICA,N,1970.0
3313,1972,MOZAMBIQUE,N,1970.0
3314,1972,MEXICO,Y,1970.0
3315,1972,SOUTH AFRICA,N,1970.0
3316,1972,AUSTRALIA,N,1970.0
3317,1972,AUSTRALIA,N,1970.0
3318,1972,REUNION,Y,1970.0
3319,1972,AUSTRALIA,N,1970.0
3320,1972,AUSTRALIA,N,1970.0
3321,1972,USA,Y,1970.0
3322,1972,USA,N,1970.0
3323,1972,NEW ZEALAND,N,1970.0
3324,1972,USA,N,1970.0
3326,1972,USA,N,1970.0
3327,1972,USA,N,1970.0
3328,1972,AUSTRALIA,N,1970.0
3330,1972,AUSTRALIA,Y,1970.0
3331,1972,AUSTRALIA,Y,1970.0
3332,1972,USA,N,1970.0
3333,1972,USA,N,1970.0
3334,1972,FRENCH POLYNESIA,N,1970.0
3335,1972,WESTERN SAMOA,Y,1970.0
3336,1972,AUSTRALIA,N,1970.0
3337,1972,MOZAMBIQUE,Y,1970.0
3338,1972,PACIFIC OCEAN,N,1970.0
3339,1972,USA,N,1970.0
3340,1972,AUSTRALIA,N,1970.0
3341,1972,AUSTRALIA,N,1970.0
3342,1972,SOUTH AFRICA,Y,1970.0
3343,1972,SOUTH AFRICA,N,1970.0
3344,1972,MOZAMBIQUE,N,1970.0
3345,1972,FRANCE,N,1970.0
3346,1972,MARSHALL ISLANDS,N,1970.0
3347,1971,AUSTRALIA,N,1970.0
3348,1971,SOUTH AFRICA,N,1970.0
3349,1971,AUSTRALIA,Y,1970.0
3350,1971,HONG KONG,N,1970.0
3351,1971,AUSTRALIA,N,1970.0
3352,1971,USA,N,1970.0
3353,1971,SOUTH AFRICA,N,1970.0
3354,1971,USA,N,1970.0
3355,1971,USA,N,1970.0
3356,1971,CROATIA,Y,1970.0
3357,1971,AUSTRALIA,Y,1970.0
3358,1971,AUSTRALIA,N,1970.0
3359,1971,USA,N,1970.0
3360,1971,USA,N,1970.0
3361,1971,SOUTH AFRICA,N,1970.0
3362,1971,BRITISH ISLES,N,1970.0
3363,1971,KENYA,N,1970.0
3364,1971,SOUTH AFRICA,Y,1970.0
3365,1971,MEXICO,Y,1970.0
3366,1971,VENEZUELA,Y,1970.0
3367,1971,VENEZUELA,Y,1970.0
3368,1971,MOZAMBIQUE,Y,1970.0
3369,1971,NEW ZEALAND,N,1970.0
3370,1971,AUSTRALIA,N,1970.0
3371,1971,AUSTRALIA,N,1970.0
3372,1971,IRAN,N,1970.0
3373,1971,IRAN,N,1970.0
3374,1970,MOZAMBIQUE,Y,1970.0
3375,1970,MOZAMBIQUE,Y,1970.0
3376,1970,MICRONESIA,N,1970.0
3377,1970,USA,N,1970.0
3379,1970,USA,N,1970.0
3380,1970,USA,N,1970.0
3381,1970,MICRONESIA,N,1970.0
3382,1970,PALAU,N,1970.0
3383,1970,USA,N,1970.0
3384,1970,AUSTRALIA,N,1970.0
3385,1970,USA,N,1970.0
3386,1970,USA,N,1970.0
3389,1970,USA,N,1970.0
3390,1970,SOUTH AFRICA,N,1970.0
3391,1970,GRENADA,Y,1970.0
3392,1970,GRENADA,Y,1970.0
3393,1970,PHILIPPINES,Y,1970.0
3394,1970,GRENADA,Y,1970.0
3396,1970,SOLOMON ISLANDS,UNKNOWN,1970.0
3398,1970,USA,N,1970.0
3400,1970,MOZAMBIQUE,N,1970.0
3401,1970,MOZAMBIQUE,N,1970.0
3402,1970,MOZAMBIQUE,N,1970.0
3403,1970,MOZAMBIQUE,N,1970.0
3404,1970,EGYPT,Y,1970.0
3405,1970,MEXICO,N,1970.0
3406,1970,ENGLAND,N,1970.0
3407,1970,PAPUA NEW GUINEA,N,1970.0
3408,1970,SRI LANKA,N,1970.0
3409,1970,SPAIN,N,1970.0
3410,1970,ITALY,N,1970.0
3411,1970,CROATIA,UNKNOWN,1970.0
3412,1970,IRAQ,N,1970.0
3413,1970,IRAQ,N,1970.0
3414,1970,IRAQ,Y,1970.0
3415,1970,IRAQ,N,1970.0
3416,1969,AUSTRALIA,N,1960.0
3417,1969,USA,N,1960.0
3418,1969,AUSTRALIA,N,1960.0
3419,1969,USA,N,1960.0
3420,1969,USA,N,1960.0
3421,1969,USA,N,1960.0
3422,1969,USA,N,1960.0
3423,1969,USA,N,1960.0
3424,1969,USA,N,1960.0
3426,1969,ENGLAND,N,1960.0
3427,1969,USA,N,1960.0
3428,1969,USA,N,1960.0
3429,1969,USA,UNKNOWN,1960.0
3430,1969,JAMAICA,N,1960.0
3431,1969,USA,N,1960.0
3432,1969,USA,N,1960.0
3433,1969,USA,N,1960.0
3434,1969,DOMINICAN REPUBLIC,UNKNOWN,1960.0
3435,1969,AUSTRALIA,N,1960.0
3437,1969,USA,N,1960.0
3438,1969,AUSTRALIA,N,1960.0
3439,1969,USA,N,1960.0
3440,1969,AUSTRALIA,N,1960.0
3442,1969,AUSTRALIA,N,1960.0
3443,1969,AUSTRALIA,N,1960.0
3444,1969,BAHAMAS,N,1960.0
3446,1968,AUSTRALIA,N,1960.0
3447,1968,NEW ZEALAND,N,1960.0
3448,1968,AUSTRALIA,N,1960.0
3449,1968,SOUTH AFRICA,N,1960.0
3451,1968,SOUTH AFRICA,N,1960.0
3453,1968,AUSTRALIA,N,1960.0
3454,1968,BAHAMAS,N,1960.0
3455,1968,USA,N,1960.0
3456,1968,PHILIPPINES,N,1960.0
3458,1968,NEW ZEALAND,Y,1960.0
3459,1968,USA,N,1960.0
3460,1968,USA,N,1960.0
3461,1968,FRENCH POLYNESIA,N,1960.0
3462,1968,MALAYSIA,N,1960.0
3463,1968,COLUMBIA,N,1960.0
3464,1968,USA,N,1960.0
3465,1968,USA,N,1960.0
3466,1968,USA,N,1960.0
3467,1968,BAHAMAS,Y,1960.0
3469,1968,BAHAMAS,N,1960.0
3470,1968,USA,N,1960.0
3471,1968,ENGLAND,N,1960.0
3473,1968,PAPUA NEW GUINEA,N,1960.0
3475,1968,USA,N,1960.0
3476,1968,AUSTRALIA,N,1960.0
3477,1968,PAPUA NEW GUINEA,Y,1960.0
3478,1968,AUSTRALIA,N,1960.0
3479,1968,SOUTH AFRICA,N,1960.0
3480,1968,USA,N,1960.0
3482,1968,USA,N,1960.0
3483,1968,AUSTRALIA,N,1960.0
3484,1968,NEW ZEALAND,N,1960.0
3485,1968,AUSTRALIA,N,1960.0
3486,1968,AUSTRALIA,N,1960.0
3487,1968,MOZAMBIQUE,N,1960.0
3488,1968,PAPUA NEW GUINEA,Y,1960.0
3489,1968,COSTA RICA,Y,1960.0
3492,1967,SOUTH AFRICA,N,1960.0
3494,1967,FIJI,N,1960.0
3495,1967,AUSTRALIA,Y,1960.0
3496,1967,USA,N,1960.0
3497,1967,AUSTRALIA,N,1960.0
3498,1967,AUSTRALIA,N,1960.0
3499,1967,FIJI,N,1960.0
3500,1967,PHILIPPINES,Y,1960.0
3502,1967,MEXICO,Y,1960.0
3503,1967,USA,N,1960.0
3504,1967,TONGA,N,1960.0
3507,1967,PAPUA NEW GUINEA,UNKNOWN,1960.0
3508,1967,USA,N,1960.0
3509,1967,PAPUA NEW GUINEA,Y,1960.0
3510,1967,PAPUA NEW GUINEA,Y,1960.0
3511,1967,USA,N,1960.0
3512,1967,JAPAN,Y,1960.0
3513,1967,ITALY,N,1960.0
3514,1967,AUSTRALIA,Y,1960.0
3515,1967,BERMUDA,N,1960.0
3516,1967,COLUMBIA,N,1960.0
3518,1967,USA,N,1960.0
3519,1967,BAHAMAS,N,1960.0
3520,1967,SENEGAL,N,1960.0
3521,1967,USA,N,1960.0
3522,1967,TURKEY,Y,1960.0
3524,1967,USA,N,1960.0
3525,1967,ITALY,N,1960.0
3526,1967,AUSTRALIA,N,1960.0
3527,1967,AUSTRALIA,N,1960.0
3528,1967,UNITED KINGDOM,N,1960.0
3529,1967,NEW ZEALAND,N,1960.0
3530,1967,SOUTH AFRICA,N,1960.0
3531,1967,AUSTRALIA,N,1960.0
3533,1967,NEW ZEALAND,Y,1960.0
3534,1967,PAPUA NEW GUINEA,N,1960.0
3535,1967,MEXICO,Y,1960.0
3536,1967,SOUTH AFRICA,N,1960.0
3537,1967,SOUTH AFRICA,N,1960.0
3538,1967,MOZAMBIQUE,N,1960.0
3539,1967,AUSTRALIA,N,1960.0
3540,1966,AUSTRALIA,N,1960.0
3541,1966,AUSTRALIA,N,1960.0
3542,1966,AUSTRALIA,N,1960.0
3543,1966,SINGAPORE,N,1960.0
3544,1966,AUSTRALIA,N,1960.0
3545,1966,THAILAND,UNKNOWN,1960.0
3546,1966,PAPUA NEW GUINEA,Y,1960.0
3547,1966,PAPUA NEW GUINEA,Y,1960.0
3548,1966,PAPUA NEW GUINEA,Y,1960.0
3549,1966,AUSTRALIA,N,1960.0
3550,1966,USA,N,1960.0
3552,1966,AUSTRALIA,UNKNOWN,1960.0
3553,1966,AUSTRALIA,N,1960.0
3554,1966,USA,N,1960.0
3556,1966,AUSTRALIA,N,1960.0
3558,1966,BAHAMAS,N,1960.0
3559,1966,NEW BRITAIN,Y,1960.0
3560,1966,NEW BRITAIN,Y,1960.0
3561,1966,CROATIA,Y,1960.0
3562,1966,TAIWAN,N,1960.0
3563,1966,ITALY,N,1960.0
3565,1966,USA,N,1960.0
3566,1966,USA,N,1960.0
3567,1966,USA,N,1960.0
3568,1966,USA,N,1960.0
3569,1966,TAIWAN,Y,1960.0
3570,1966,PAPUA NEW GUINEA,Y,1960.0
3572,1966,CARIBBEAN SEA,N,1960.0
3573,1966,USA,N,1960.0
3574,1966,USA,N,1960.0
3575,1966,USA,N,1960.0
3576,1966,FRENCH POLYNESIA,N,1960.0
3577,1966,AUSTRALIA,Y,1960.0
3578,1966,AUSTRALIA,N,1960.0
3579,1966,AUSTRALIA,Y,1960.0
3581,1966,PHILIPPINES,Y,1960.0
3582,1966,USA,N,1960.0
3583,1966,AUSTRALIA,N,1960.0
3584,1966,AUSTRALIA,N,1960.0
3585,1966,SUDAN,Y,1960.0
3586,1966,AUSTRALIA,N,1960.0
3587,1966,SOUTH AFRICA,N,1960.0
3588,1966,INDONESIA,Y,1960.0
3589,1966,USA,N,1960.0
3590,1966,AUSTRALIA,N,1960.0
3591,1966,COLUMBIA,Y,1960.0
3592,1966,SOUTH AFRICA,N,1960.0
3593,1966,AUSTRALIA,N,1960.0
3594,1966,SOUTH AFRICA,N,1960.0
3595,1966,NEW ZEALAND,Y,1960.0
3596,1966,USA,N,1960.0
3598,1965,AUSTRALIA,N,1960.0
3599,1965,JOHNSTON ISLAND,N,1960.0
3600,1965,AUSTRALIA,N,1960.0
3601,1965,AUSTRALIA,Y,1960.0
3602,1965,PACIFIC OCEAN,N,1960.0
3604,1965,AUSTRALIA,N,1960.0
3606,1965,BAHAMAS,N,1960.0
3607,1965,BAHAMAS,Y,1960.0
3608,1965,NEW BRITAIN,Y,1960.0
3609,1965,PAPUA NEW GUINEA,N,1960.0
3610,1965,PAPUA NEW GUINEA,N,1960.0
3611,1965,PAPUA NEW GUINEA,N,1960.0
3612,1965,MEXICO,N,1960.0
3614,1965,USA,N,1960.0
3615,1965,BAHAMAS,N,1960.0
3616,1965,MEXICO,Y,1960.0
3617,1965,BERMUDA,N,1960.0
3620,1965,MEXICO,N,1960.0
3621,1965,PAPUA NEW GUINEA,N,1960.0
3622,1965,SOUTH PACIFIC OCEAN,Y,1960.0
3623,1965,MEXICO,Y,1960.0
3624,1965,MEXICO,Y,1960.0
3625,1965,EGYPT,N,1960.0
3626,1965,JAMAICA,N,1960.0
3627,1965,MEXICO,N,1960.0
3628,1965,USA,N,1960.0
3630,1965,USA,N,1960.0
3631,1965,PALAU,N,1960.0
3632,1965,USA,N,1960.0
3634,1965,USA,N,1960.0
3635,1965,SOUTH AFRICA,N,1960.0
3636,1965,USA,N,1960.0
3638,1965,SOUTH AFRICA,N,1960.0
3639,1965,SOUTH AFRICA,N,1960.0
3640,1965,AUSTRALIA,N,1960.0
3641,1965,NEW GUINEA,Y,1960.0
3642,1965,USA,N,1960.0
3643,1965,USA,N,1960.0
3644,1965,USA,N,1960.0
3645,1965,RED SEA,N,1960.0
3646,1965,EGYPT,N,1960.0
3647,1965,VANUATU,Y,1960.0
3649,1964,SOUTH AFRICA,N,1960.0
3650,1964,PAPUA NEW GUINEA,N,1960.0
3651,1964,AUSTRALIA,N,1960.0
3652,1964,PAPUA NEW GUINEA,N,1960.0
3653,1964,KENYA,Y,1960.0
3654,1964,AUSTRALIA,N,1960.0
3655,1964,AUSTRALIA,Y,1960.0
3656,1964,AUSTRALIA,N,1960.0
3657,1964,USA,N,1960.0
3658,1964,SOUTH AFRICA,N,1960.0
3660,1964,AUSTRALIA,N,1960.0
3662,1964,TAIWAN,Y,1960.0
3663,1964,TAIWAN,N,1960.0
3664,1964,USA,N,1960.0
3665,1964,MEXICO,N,1960.0
3667,1964,USA,N,1960.0
3668,1964,USA,N,1960.0
3669,1964,JAPAN,N,1960.0
3670,1964,PANAMA,N,1960.0
3671,1964,USA,N,1960.0
3672,1964,SOUTH AFRICA,N,1960.0
3674,1964,SOUTH AFRICA,Y,1960.0
3675,1964,USA,N,1960.0
3676,1964,PAPUA NEW GUINEA,Y,1960.0
3677,1964,PAPUA NEW GUINEA,N,1960.0
3678,1964,BERMUDA,Y,1960.0
3680,1964,USA,N,1960.0
3681,1964,PAPUA NEW GUINEA,N,1960.0
3682,1964,FIJI,N,1960.0
3684,1964,PANAMA,N,1960.0
3685,1964,FIJI,Y,1960.0
3686,1964,PANAMA,Y,1960.0
3687,1964,PAPUA NEW GUINEA,Y,1960.0
3688,1964,AUSTRALIA,N,1960.0
3689,1964,PAPUA NEW GUINEA,Y,1960.0
3690,1964,USA,N,1960.0
3691,1964,SENEGAL,N,1960.0
3692,1964,FIJI,N,1960.0
3693,1964,NEW CALEDONIA,Y,1960.0
3694,1964,FIJI,Y,1960.0
3695,1964,NEW ZEALAND,N,1960.0
3696,1964,NEW ZEALAND,N,1960.0
3697,1964,SOUTH AFRICA,N,1960.0
3698,1964,NEW ZEALAND,N,1960.0
3699,1964,NEW ZEALAND,Y,1960.0
3701,1964,NEW ZEALAND,N,1960.0
3702,1964,USA,N,1960.0
3703,1964,COSTA RICA,Y,1960.0
3704,1964,FIJI,Y,1960.0
3705,1964,SOUTH AFRICA,N,1960.0
3706,1964,SOUTH AFRICA,N,1960.0
3707,1964,SOUTH AFRICA,N,1960.0
3708,1964,AUSTRALIA,N,1960.0
3709,1964,USA,N,1960.0
3710,1964,PAPUA NEW GUINEA,Y,1960.0
3711,1964,FIJI,N,1960.0
3712,1964,AUSTRALIA,UNKNOWN,1960.0
3713,1964,SOUTH AFRICA,N,1960.0
3715,1963,SOUTH AFRICA,N,1960.0
3716,1963,SOUTH AFRICA,N,1960.0
3717,1963,AUSTRALIA,N,1960.0
3718,1963,SOUTH AFRICA,Y,1960.0
3720,1963,SOUTH AFRICA,N,1960.0
3721,1963,AUSTRALIA,N,1960.0
3722,1963,SOUTH AFRICA,N,1960.0
3723,1963,SOUTH AFRICA,Y,1960.0
3724,1963,AUSTRALIA,N,1960.0
3725,1963,NEW BRITAIN,Y,1960.0
3726,1963,NEW ZEALAND,N,1960.0
3727,1963,PAPUA NEW GUINEA,N,1960.0
3728,1963,FIJI,N,1960.0
3729,1963,FIJI,N,1960.0
3730,1963,ITALY,N,1960.0
3731,1963,AUSTRALIA,N,1960.0
3732,1963,USA,N,1960.0
3733,1963,PAPUA NEW GUINEA,N,1960.0
3734,1963,PALAU,N,1960.0
3735,1963,USA,N,1960.0
3736,1963,NORTH PACIFIC OCEAN,N,1960.0
3737,1963,CHILE,Y,1960.0
3739,1963,SOLOMON ISLANDS,Y,1960.0
3740,1963,AUSTRALIA,N,1960.0
3741,1963,USA,N,1960.0
3742,1963,DOMINICAN REPUBLIC,Y,1960.0
3743,1963,FEDERATED STATES OF MICRONESIA,N,1960.0
3744,1963,USA,N,1960.0
3745,1963,USA,N,1960.0
3746,1963,JAMAICA,Y,1960.0
3747,1963,PANAMA,Y,1960.0
3748,1963,GREECE,Y,1960.0
3749,1963,PAPUA NEW GUINEA,N,1960.0
3751,1963,PHILIPPINES,Y,1960.0
3752,1963,AUSTRALIA,N,1960.0
3753,1963,USA,Y,1960.0
3754,1963,SOUTH AFRICA,N,1960.0
3755,1963,AUSTRALIA,N,1960.0
3756,1963,USA,N,1960.0
3758,1963,SOLOMON ISLANDS,Y,1960.0
3759,1963,PAPUA NEW GUINEA,N,1960.0
3760,1963,AUSTRALIA,N,1960.0
3761,1963,FIJI,N,1960.0
3762,1963,MAURITIUS,N,1960.0
3764,1963,FIJI,N,1960.0
3765,1963,AUSTRALIA,Y,1960.0
3767,1963,SOUTH AFRICA,N,1960.0
3768,1963,NEW ZEALAND,N,1960.0
3769,1963,SOUTH AFRICA,N,1960.0
3770,1963,SOUTH AFRICA,N,1960.0
3771,1963,SOUTH AFRICA,N,1960.0
3772,1963,AUSTRALIA,N,1960.0
3773,1963,MOZAMBIQUE,N,1960.0
3774,1963,FIJI,UNKNOWN,1960.0
3775,1963,SEYCHELLES,Y,1960.0
3776,1962,SOUTH AFRICA,N,1960.0
3777,1962,AUSTRALIA,Y,1960.0
3778,1962,SOUTH AFRICA,N,1960.0
3779,1962,AUSTRALIA,N,1960.0
3781,1962,USA,N,1960.0
3782,1962,AUSTRALIA,N,1960.0
3783,1962,MID ATLANTIC OCEAN,N,1960.0
3784,1962,SOUTH AFRICA,N,1960.0
3785,1962,MEXICO,Y,1960.0
3786,1962,ADMIRALTY ISLANDS,N,1960.0
3787,1962,AUSTRALIA,N,1960.0
3789,1962,PANAMA,Y,1960.0
3790,1962,BRITISH WEST INDIES,N,1960.0
3791,1962,MEXICO,N,1960.0
3792,1962,SOUTH ATLANTIC OCEAN,Y,1960.0
3793,1962,ITALY,Y,1960.0
3794,1962,ISRAEL,UNKNOWN,1960.0
3795,1962,TURKEY,N,1960.0
3796,1962,PAPUA NEW GUINEA,N,1960.0
3797,1962,USA,N,1960.0
3798,1962,USA,N,1960.0
3799,1962,SOUTH AFRICA,N,1960.0
3800,1962,USA,Y,1960.0
3801,1962,USA,N,1960.0
3802,1962,PAPUA NEW GUINEA,Y,1960.0
3803,1962,ITALY,N,1960.0
3804,1962,SENEGAL,N,1960.0
3805,1962,USA,N,1960.0
3806,1962,MADAGASCAR,N,1960.0
3807,1962,USA,N,1960.0
3808,1962,USA,N,1960.0
3809,1962,USA,N,1960.0
3812,1962,SOUTH AFRICA,N,1960.0
3813,1962,USA,N,1960.0
3814,1962,USA,N,1960.0
3815,1962,USA,Y,1960.0
3816,1962,USA,Y,1960.0
3817,1962,PAPUA NEW GUINEA,Y,1960.0
3818,1962,USA,N,1960.0
3819,1962,AUSTRALIA,N,1960.0
3820,1962,USA,N,1960.0
3821,1962,USA,N,1960.0
3822,1962,USA,N,1960.0
3823,1962,USA,Y,1960.0
3824,1962,FIJI,N,1960.0
3825,1962,AUSTRALIA,N,1960.0
3826,1962,MOZAMBIQUE,N,1960.0
3827,1962,SOUTH AFRICA,N,1960.0
3828,1962,SOUTH AFRICA,N,1960.0
3829,1962,NEW ZEALAND,N,1960.0
3830,1962,AUSTRALIA,N,1960.0
3831,1962,PAPUA NEW GUINEA,Y,1960.0
3832,1962,PAPUA NEW GUINEA,N,1960.0
3833,1962,NEW ZEALAND,N,1960.0
3834,1962,AUSTRALIA,N,1960.0
3835,1962,SOUTH AFRICA,Y,1960.0
3836,1962,SOUTH AFRICA,Y,1960.0
3837,1962,AUSTRALIA,N,1960.0
3838,1962,NEW ZEALAND,UNKNOWN,1960.0
3839,1962,SOLOMON ISLANDS,Y,1960.0
3840,1962,NEW ZEALAND,N,1960.0
3841,1962,MOZAMBIQUE,UNKNOWN,1960.0
3842,1962,AUSTRALIA,N,1960.0
3844,1962,NEW ZEALAND,N,1960.0
3845,1962,NEW ZEALAND,N,1960.0
3846,1962,USA,N,1960.0
3847,1962,AUSTRALIA,N,1960.0
3848,1962,AUSTRALIA,N,1960.0
3849,1962,AUSTRALIA,N,1960.0
3850,1962,PAPUA NEW GUINEA,N,1960.0
3851,1962,NEW ZEALAND,N,1960.0
3852,1962,AUSTRALIA,N,1960.0
3854,1962,AUSTRALIA,N,1960.0
3855,1962,AUSTRALIA,N,1960.0
3856,1962,SOUTH AFRICA,N,1960.0
3857,1962,AUSTRALIA,N,1960.0
3858,1962,MARSHALL ISLANDS,N,1960.0
3859,1962,SPAIN,N,1960.0
3860,1962,INDONESIA,Y,1960.0
3861,1962,AUSTRALIA,N,1960.0
3862,1961,AUSTRALIA,Y,1960.0
3863,1961,AUSTRALIA,N,1960.0
3864,1961,SOUTH AFRICA,N,1960.0
3865,1961,AUSTRALIA,N,1960.0
3866,1961,AUSTRALIA,N,1960.0
3867,1961,MOZAMBIQUE,N,1960.0
3868,1961,AUSTRALIA,Y,1960.0
3869,1961,AUSTRALIA,N,1960.0
3871,1961,PHILIPPINES,N,1960.0
3873,1961,VANUATU,N,1960.0
3874,1961,USA,Y,1960.0
3875,1961,USA,N,1960.0
3876,1961,CROATIA,Y,1960.0
3877,1961,TANZANIA,N,1960.0
3878,1961,MID ATLANTIC OCEAN,N,1960.0
3879,1961,PERSIAN GULF,N,1960.0
3880,1961,ITALY,N,1960.0
3882,1961,USA,N,1960.0
3883,1961,USA,N,1960.0
3884,1961,BERMUDA,N,1960.0
3885,1961,USA,N,1960.0
3886,1961,PAPUA NEW GUINEA,N,1960.0
3887,1961,USA,N,1960.0
3888,1971,TURKEY,N,1970.0
3889,1961,AUSTRALIA,N,1960.0
3890,1961,ITALY,N,1960.0
3891,1961,PANAMA,Y,1960.0
3892,1961,USA,Y,1960.0
3893,1961,USA,N,1960.0
3894,1961,USA,N,1960.0
3895,1961,NEW BRITAIN,N,1960.0
3896,1961,PAPUA NEW GUINEA,N,1960.0
3897,1961,USA,N,1960.0
3898,1961,NEW BRITAIN,N,1960.0
3899,1961,USA,N,1960.0
3900,1961,AUSTRALIA,N,1960.0
3902,1961,AUSTRALIA,N,1960.0
3903,1961,MOZAMBIQUE,N,1960.0
3904,1961,SOUTH AFRICA,N,1960.0
3905,1961,USA,N,1960.0
3906,1961,AUSTRALIA,N,1960.0
3907,1961,AUSTRALIA,N,1960.0
3908,1961,MOZAMBIQUE,Y,1960.0
3909,1961,PERSIAN GULF,Y,1960.0
3910,1961,AUSTRALIA,N,1960.0
3911,1961,AUSTRALIA,N,1960.0
3912,1961,AUSTRALIA,N,1960.0
3913,1961,AUSTRALIA,N,1960.0
3914,1961,AUSTRALIA,N,1960.0
3915,1961,AUSTRALIA,N,1960.0
3916,1961,NORTH PACIFIC OCEAN,N,1960.0
3917,1961,SOUTH AFRICA,N,1960.0
3918,1961,FIJI,N,1960.0
3919,1961,USA,N,1960.0
3920,1961,AUSTRALIA,N,1960.0
3921,1961,JAMAICA,Y,1960.0
3922,1961,SOUTH AFRICA,N,1960.0
3923,1961,SOUTH AFRICA,Y,1960.0
3924,1961,AUSTRALIA,N,1960.0
3926,1961,SOUTH AFRICA,N,1960.0
3927,1961,SOUTH AFRICA,N,1960.0
3928,1961,AUSTRALIA,N,1960.0
3929,1961,SOUTH AFRICA,N,1960.0
3930,1961,ATLANTIC OCEAN,Y,1960.0
3931,1961,AUSTRALIA,N,1960.0
3932,1961,MOZAMBIQUE,N,1960.0
3933,1961,SOUTH AFRICA,N,1960.0
3935,1961,AUSTRALIA,N,1960.0
3936,1961,AUSTRALIA,N,1960.0
3937,1961,COLUMBIA,N,1960.0
3938,1961,NEW CALEDONIA,N,1960.0
3939,1961,SENEGAL,Y,1960.0
3940,1961,USA,Y,1960.0
3941,1960,USA,Y,1960.0
3942,1960,AUSTRALIA,N,1960.0
3943,1960,SOUTH AFRICA,Y,1960.0
3944,1960,AUSTRALIA,N,1960.0
3945,1960,AUSTRALIA,N,1960.0
3946,1960,AUSTRALIA,N,1960.0
3948,1960,AUSTRALIA,N,1960.0
3949,1960,AUSTRALIA,N,1960.0
3950,1960,SOUTH AFRICA,N,1960.0
3951,1960,NEW GUINEA,N,1960.0
3952,1960,PAPUA NEW GUINEA,Y,1960.0
